record_id,track,track_name,record_type,regulatory_class,device_type,category,material_family,material_form,brand,aliases,product_name,registrant,company_short,certificate_no,origin,approval_date,approval_year,valid_until,validity_status,market_scope,application_segment,primary_indication,approved_indications,indication_description,scope_full,specification,components,lidocaine_status,product_tags,market_claim,boundary_reason,source_account,source_title,source_url,evidence_text,confidence,official_verification_status,needs_nmpa_check,official_source,official_status,official_product_name,official_registrant,official_approval_date,official_valid_until,official_indication,official_scope,data_status,source_dataset,main_landscape_included,main_landscape_scope,main_landscape_exclusion_reason,analysis_role,strategic_segment,strategic_segment_name,manufacturer_group_key,manufacturer_group,portfolio_segments,portfolio_note
PLLA-国械注准20253130831,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA微球冻干粉,斯弗妍,回颜臻,聚乳酸面部填充剂,渼颜空间生物科技（吉林）有限公司,渼颜空间,国械注准20253130831,国产,2025-04-23,2025,2030-04-22,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,该产品用于鼻唇沟部位真皮深层注射，以纠正中重度鼻唇沟皱纹。,45mg/瓶、60mg/瓶、75mg/瓶、80mg/瓶、100mg/瓶、110mg/瓶、120mg/瓶、130mg/瓶、150mg/瓶,该产品是由左旋聚乳酸微球、羧甲纤维素钠和甘露醇组成的冻干粉。经辐照灭菌，一次性使用，货架有效期2年。,,,同证多规格，深层填充+浅层抗衰都适用,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,聚乳酸面部填充剂,渼颜空间生物科技（吉林）有限公司,2025-04-23,2030-04-22,鼻唇沟,该产品用于鼻唇沟部位真皮深层注射，以纠正中重度鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,sihuan,四环医药 / 渼颜空间,再生类 / 肉毒素 / 玻尿酸,含渼颜空间产品矩阵和代理/商业化归属；组合赛道用于战略视角，不等同于单证逐条获批数。
PLLA-国械注准20253131101,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA冻干粉,悦雅颜,,聚乳酸面部填充剂,乐普（北京）医疗器械股份有限公司,乐普医疗,国械注准20253131101,国产,2025-05-30,2025,2030-05-29,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,该产品适用于注射到鼻唇沟部位的真皮深层，以纠正中重度鼻唇沟皱纹。,LPPLF-110、LPPLF-220、LPPLF-370。,该产品为聚左旋乳酸、羧甲基纤维素钠、甘露醇组成的冻干粉，以西林瓶、卤化丁基橡胶塞和铝塑盖包装而成，使用前用0.9%氯化钠注射液或者灭菌注射用水复溶为混悬液。产品经辐照灭菌，无菌，一次性使用。货架有效期二年。,,,双粒径设计，肤质细腻度提升明显,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,聚乳酸面部填充剂,乐普（北京）医疗器械股份有限公司,2025-05-30,2030-05-29,鼻唇沟,该产品适用于注射到鼻唇沟部位的真皮深层，以纠正中重度鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,lepu,乐普医疗,玻尿酸 / 再生类 / EBD 设备类,
PLLA-国械注准20253131356,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA微球冻干粉,丽真然,,注射用聚左旋乳酸微球填充剂,江苏西宏生物医药有限公司,西宏生物,国械注准20253131356,国产,2025-09-11,2025,2030-07-09,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,该产品适用于注射到鼻唇沟部位真皮深层及皮下浅层，以纠正中重度鼻唇沟皱纹。,184 mg/瓶、368 mg/瓶。,该产品由聚左旋乳酸微球、甘露醇、羧甲基纤维素钠组成，为白色或类白色疏松块状物或粉末。产品经无菌加工工艺生产，一次性使用，货架有效期3年。,,,针对鼻唇沟、中重度皱纹，效果柔和,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚左旋乳酸微球填充剂,江苏西宏生物医药有限公司,2025-09-11,2030-07-09,鼻唇沟,该产品适用于注射到鼻唇沟部位真皮深层及皮下浅层，以纠正中重度鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,西宏生物,西宏生物,玻尿酸 / 再生类,
PLLA-国械注进20253130300,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA冻干粉,爱唯缇,Olidia,注射用聚左旋乳酸面部填充剂,"PRP SCIENCE Co.,Ltd.(주)피알피사이언스",PRP Science,国械注进20253130300,进口,2025-07-10,2025,2030-07-09,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,本产品用于注射到人体面部鼻唇沟真皮深层和/或皮下组织，以纠正中度到重度的鼻唇沟皱纹。,产品型号为Olidia。产品规格按照装量划分，共有3个规格，分别为：365mg/瓶；240mg/瓶；120mg/瓶。,该产品由西林瓶和封装在西林瓶内的冻干粉末组成。冻干粉末由聚左旋乳酸、羧甲基纤维素钠和甘露醇组成。该产品经电子束灭菌，一次性使用。货架有效期2年。,,,韩国进口，多剂量可选，恢复期短,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚左旋乳酸面部填充剂,"PRP SCIENCE Co.,Ltd.(주)피알피사이언스",2025-07-10,2030-07-09,鼻唇沟,本产品用于注射到人体面部鼻唇沟真皮深层和/或皮下组织，以纠正中度到重度的鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,prp science,PRP Science,再生类,
PLLA-国械注准20253132268,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA+HA复配冻干粉,奥芮佳,微度,注射用聚左旋乳酸微球填充剂,浙江微度医疗器械有限公司,浙江微度,国械注准20253132268,国产,2025-11-05,2025,2030-11-04,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,该产品适用于注射到鼻唇沟部位真皮深层，以纠正中重度鼻唇沟皱纹。,型号：WD-IPLLA 规格：50mg/瓶、100mg/瓶、150mg/瓶、200mg/瓶、240mg/瓶、300mg/瓶、360mg/瓶、400mg/瓶、450mg/瓶、500mg/瓶,该产品由玻璃瓶和冻干粉两部分组成。玻璃瓶由铝塑组合盖、胶塞、西林瓶组成。冻干粉成分有聚左旋乳酸微球、透明质酸钠、泊洛沙姆和甘露醇。经辐照灭菌，一次性使用，货架有效期3年。,,,PLLA+HA复配，即刻饱满+长期再生,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚左旋乳酸微球填充剂,浙江微度医疗器械有限公司,2025-11-05,2030-11-04,鼻唇沟,该产品适用于注射到鼻唇沟部位真皮深层，以纠正中重度鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,浙江微度,浙江微度,再生类,
PLLA-国械注准20263130095,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA微球冻干粉,伊臻,,注射用聚左旋乳酸填充剂,成都伊臻生物科技有限公司,伊臻生物,国械注准20263130095,国产,2026-02-12,2026,2031-01-13,,,,颞部,,颞部深层填充，改善轻中度颞部凹陷,适用于颞部，注射至骨膜上层用以改善成人轻中度颞部凹陷。,EBL01720、EBL01675、EBL01630、EBL01585、EBL01540、EBL01495、EBL01450、EBL01405、EBL01360、EBL01315、EBL01270、EBL01225、EBL01180、EBL01135、EBL0190、EBL0145,该产品为聚左旋乳酸微球、甘露醇和羧甲纤维素钠组成的冻干粉，在使用前需经无菌注射用水或0.9%氯化钠注射液复溶为混悬液。本产品采用辐照灭菌，无菌提供，一次性使用，货架有效期为2年。,,,国内首款专注颞部凹陷的合规童颜针,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚左旋乳酸填充剂,成都伊臻生物科技有限公司,2026-02-12,2031-01-13,颞部,适用于颞部，注射至骨膜上层用以改善成人轻中度颞部凹陷。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,伊臻生物,伊臻生物,再生类,
PLLA-国械注准20263130388,plla,童颜针 / PLLA,医疗器械,,器械 / 注射针剂 / PLLA,PLLA童颜针,PLLA,PLLA微球冻干粉,汇悦妍,和妍医疗,注射用聚左旋乳酸微球填充剂,和妍（上海）医疗器械有限公司,和妍医疗,国械注准20263130388,国产,2026-02-13,2026,2031-02-12,,,,鼻唇沟,,面部中、重度鼻唇沟皱纹纠正,该产品适用于鼻唇沟部位皮下层注射，以纠正中重度鼻唇沟皱纹。,型号：MS； 产品规格：0.5ml、0.75ml、0.8ml、1.0ml、1.2ml、1.5ml、2.0ml、2×0.5ml、2×0.75ml、2×0.8ml、2×1.0ml。,产品由预灌封注射器、一次性使用无菌注射针和凝胶组成。凝胶由聚左旋乳酸微球、羧甲纤维素钠、甘油和磷酸盐缓冲液组成。聚左旋乳酸微球含量为30%，羧甲纤维素钠含量为2.5%，甘油含量为1.0%。预灌封注射器用玻璃针管（含护帽）经环氧乙烷灭菌，注射器用活塞经辐射灭菌，凝胶采用无菌灌装，封装在预灌封注射器内。注射针经环氧乙烷灭菌。该产品一次性使用，货架有效期两年。,,,2026年2月最新获批，针对鼻唇沟皱纹,,美圈老卢,别乱打童颜针！2026最新12款合规械3清单，收藏这一篇就够了！,https://mp.weixin.qq.com/s?__biz=MzIyMDEzNzE3NQ==&mid=2649626559&idx=1&sn=dfbf04d3a96de1ad3c97e3b5f7b26be9&chksm=8eb83beb55b6923c75a005f146f5726783f17d9adabe2fc432abd1a851f0db1a40a6f42574ee&mpshare=1&scene=24&srcid=0504GRcPNjQfByNWbwqWuV8x&sharer_shareinfo=d013d2d849ed18db09325f6226830bce&sharer_shareinfo_first=d013d2d849ed18db09325f6226830bce#rd,,,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚左旋乳酸微球填充剂,和妍（上海）医疗器械有限公司,2026-02-13,2031-02-12,鼻唇沟,该产品适用于鼻唇沟部位皮下层注射，以纠正中重度鼻唇沟皱纹。,已结构化,plla_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,和妍医疗,和妍医疗,再生类,
PCL-国械注进20213130100,pcl,少女针 / PCL,三类医疗器械,三类医疗器械,器械 / 注射针剂 / PCL,PCL少女针,PCL,PCL+CMC凝胶,伊妍仕 Ellansé,少女针 / Ellansé-S,注射用聚己内酯微球面部填充剂,Sinclair Pharma Limited,Sinclair / 华东医药,国械注进20213130100,进口,2021-04-13,2021,,,,,鼻唇沟,鼻唇沟,用于鼻唇沟部位皮下层或皮下组织注射填充，以纠正中到重度或中重度鼻唇沟皱纹。,用于皮下层植入，以纠正中到重度鼻唇沟皱纹。,Ellansé-S，1mL/支,PCL聚己内酯微球、甘油、CMC羧甲基纤维素、磷酸盐缓冲溶液；公开资料称30% PCL微球 + 70% CMC凝胶。,,进口首证 / PCL+CMC / 30% PCL微球 / 12个月型 / 鼻唇沟,进口少女针先发产品，市场卖点集中在即时填充与胶原再生双重功效。,,中国整形美容协会三正规平台 / 公众号交叉,注射用聚己内酯微球面部填充剂价格对比；“少女针”来了！美容美到了鼻唇沟,https://www.caparz.cn/index/product/detail/id/210.html,公开产品库显示注册证号国械注进20213130100；公众号报道显示2021年4月13日获NMPA医疗器械注册证，适用于纠正中到重度鼻唇沟皱纹。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚己内酯微球面部填充剂Polycaprolactone Gel for Injection,艾克蒂思医疗有限公司AQTIS Medical B.V.,2025-12-30,2031-04-07,鼻唇沟,用于皮下层植入，以纠正中到重度鼻唇沟皱纹。,已结构化,pcl_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,sinclair,Sinclair / 华东医药,再生类 / 肉毒素,
PCL-国械注准20243131626,pcl,少女针 / PCL,三类医疗器械,三类医疗器械,器械 / 注射针剂 / PCL,PCL少女针,PCL,PCL微球凝胶悬液,塑妍真,谷雨春PCL / 采采PCL,注射用聚己内酯微球面部填充剂,山东采采医疗科技有限公司,山东采采 / 谷雨春,国械注准20243131626,国产,2024-08-27,2024,,,,,鼻唇沟,鼻唇沟,用于鼻唇沟部位皮下层或皮下组织注射填充，以纠正中到重度或中重度鼻唇沟皱纹。,可用于皮下组织注射填充，以纠正中重度鼻唇沟皱纹。,预灌封玻璃注射器；公开报道未披露完整规格。,聚己内酯微球、甘油、羧甲纤维素、磷酸盐缓冲体系；聚己内酯微球质量百分比为30%。,,国产首款PCL / 30% PCL微球 / PCL+CMC / 鼻唇沟,国内首款全自主研发的注射用聚己内酯微球面部填充剂。,,国家生物材料创新合作平台 / 华龙证券交叉,喜报 | 热烈祝贺我院在孵项目获批第三类医疗器械注册证！,https://mp.weixin.qq.com/s/oe8cKFLQIFHTjUZpgoXpdA,公众号原文写明山东采采“注射用聚己内酯微球面部填充剂”获批第三类医疗器械注册证，注册证号国械注准20243131626，用于纠正中重度鼻唇沟皱纹；研报补充批准日期2024-08-27。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚己内酯微球面部填充剂,山东采采医疗科技有限公司,2024-08-27,2029-08-26,鼻唇沟,该产品用于皮下组织注射填充，以纠正中重度鼻唇沟皱纹。,已结构化,pcl_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,山东采采 / 谷雨春,山东采采 / 谷雨春,再生类,
PCL-国械注准20253130671,pcl,少女针 / PCL,三类医疗器械,三类医疗器械,器械 / 注射针剂 / PCL,PCL少女针,PCL,PCL微球凝胶悬液,倾研,倾研® / 四环医药PCL / 渼颜空间PCL / 少女针,注射用聚己内酯微球面部填充剂,渼颜空间生物科技（吉林）有限公司,渼颜空间 / 四环医药,国械注准20253130671,国产,2025-03-31,2025,,,,,鼻唇沟,鼻唇沟,用于鼻唇沟部位皮下层或皮下组织注射填充，以纠正中到重度或中重度鼻唇沟皱纹。,适用于注射到鼻唇沟部位皮下层，以纠正中到重度鼻唇沟皱纹。,2.0mL/支,聚己内酯微球、甘油、羧甲纤维素钠及磷酸盐缓冲溶液；预灌封注射器与一次性无菌注射针。,,国产PCL / 2.0mL / PCL+CMC / 鼻唇沟 / 四环医药 / 倾研,第二款国产PCL少女针，商品名倾研，四环医药再生材料III类医疗器械产品线的重要补位。,,四环医药中期报告 / 医美部落公开页 / 兔灵产品库交叉,四环医药中期报告；四环医药旗下「PCL面部微球」获批,https://ir.sihuanpharm.com/media/rw2a3vqo/hkex-eps_20250915_11841228_0.pdf,四环医药中期报告披露注射用聚己内酯微球面部填充剂商品名为倾研®；公开报道显示2025年3月31日获NMPA批准，注册证号国械注准20253130671，产品库披露2.0mL规格和适用范围。,high,已官方核验/国家政务服务平台NMPA器械查询,否,国家政务服务平台 NMPA 医疗器械注册证查询,verified,注射用聚己内酯微球面部填充剂,渼颜空间生物科技（吉林）有限公司,2025-03-31,2030-03-30,鼻唇沟,该产品适用于注射到鼻唇沟部位皮下层，以纠正中到重度鼻唇沟皱纹。,已结构化,pcl_dashboard_data.json,是,主全赛道行业格局,,参与主全赛道行业格局、核心KPI、厂家竞争力和赛道结构分析。,regenerative,再生类,sihuan,四环医药 / 渼颜空间,再生类 / 肉毒素 / 玻尿酸,含渼颜空间产品矩阵和代理/商业化归属；组合赛道用于战略视角，不等同于单证逐条获批数。
